@relation star_classification-weka.filters.unsupervised.attribute.NominalToBinary-R18-weka.filters.unsupervised.attribute.NominalToBinary-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily

@attribute obj_ID numeric
@attribute alpha numeric
@attribute delta numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run_ID numeric
@attribute rerun_ID numeric
@attribute cam_col numeric
@attribute field_ID numeric
@attribute spec_obj_ID numeric
@attribute redshift numeric
@attribute plate numeric
@attribute MJD numeric
@attribute fiber_ID numeric
@attribute class {GALAXY,QSO,STAR}

@data
0.397203,0.65513,0.508015,0.63873,0.725754,0.661285,0.662803,0.56972,0.397178,0,0.6,0.053218,0.383357,0.10264,0.383357,0.558978,0.411234,GALAXY
0.397203,0.652257,0.513255,0.373949,0.323107,0.290548,0.320465,0.304847,0.397178,0,0.6,0.045792,0.086986,0.029766,0.086981,0.199309,0.498495,GALAXY
0.397203,0.648521,0.523092,0.256204,0.20865,0.197216,0.220057,0.217514,0.397178,0,0.6,0.034653,0.359788,0.0158,0.359791,0.599586,0.267803,GALAXY
0.351421,0.360098,0.486405,0.794643,0.888607,0.760505,0.840366,0.853985,0.351432,0,0.2,0.030941,0.759762,0.099203,0.759758,0.88605,0.748245,GALAXY
0,0.519769,0.0757,0.512673,0.604078,0.674416,0.783266,0.707578,0,0,0.4,0.268564,0.283608,0.405827,0.28361,0.486188,0.253761,QSO
0.992179,0.915812,0.35166,0.750706,0.719105,0.663153,0.665288,0.60353,0.992162,0,0.4,0.032178,0.38425,1,0.384257,0.571133,0.078235,QSO
0.992179,0.912289,0.349173,0.60174,0.779997,0.660417,0.654808,0.576849,0.992162,0,0.4,0.022277,0.384098,0.086938,0.384093,0.574586,0.655968,GALAXY
0.945275,0.882685,0.214923,0.645472,0.628728,0.53633,0.575737,0.522174,0.945276,0,0.2,0.024752,0.307104,0.065515,0.307094,0.507044,0.841525,GALAXY
0.297159,0.597069,0.84952,0.810569,0.831738,0.845773,0.808228,0.641716,0.297136,0,0.6,0.056931,0.660502,0.174492,0.660502,0.853315,0.497492,GALAXY
0.99348,0.05834,0.521672,0.359011,0.479619,0.545893,0.650708,0.639132,0.993444,0,0.6,0.232673,0.605677,0.242817,0.605679,0.890331,0.381143,QSO
0.99348,0.979246,0.528431,0.30184,0.40328,0.468729,0.552902,0.533061,0.993444,0,0.6,0.032178,0.608785,0.279643,0.608788,0.925829,0.338014,QSO
0.233295,0.332288,0.509681,0.300608,0.28767,0.26918,0.293209,0.279524,0.233291,0,0.4,0.082921,0.060142,0.027214,0.060142,0.131077,0.250752,GALAXY
0.233295,0.368846,0.647185,0.632055,0.767085,0.690429,0.689568,0.594961,0.233291,0,0.4,0.206683,0.652064,0.123148,0.652074,0.788536,0.006018,GALAXY
0.233295,0.364621,0.630984,0.797052,0.677915,0.645044,0.671772,0.606027,0.233291,0,0.4,0.193069,0.350301,0.077808,0.350299,0.629282,0.515547,GALAXY
0.233295,0.389745,0.700228,0.306405,0.315543,0.331781,0.371267,0.358048,0.233291,0,0.4,0.262376,0.041485,0.014562,0.041486,0.085912,0.248746,GALAXY
0.93138,0.122868,0.148752,0.606218,0.739195,0.740542,0.818689,0.747957,0.93131,0,1,0.189356,0.743631,0.131322,0.743638,0.892403,0.191575,GALAXY
0.93138,0.1242,0.149343,0.610299,0.73774,0.768447,0.840558,0.749263,0.93131,0,1,0.193069,0.743646,0.142208,0.743638,0.882735,0.939819,GALAXY
0.15721,0.36663,0.715821,0.65308,0.6117,0.531309,0.559589,0.50559,0.15719,0,0.6,0.127475,0.395805,0.074141,0.395794,0.579696,0.963892,GALAXY
0.569609,0.328284,0.232854,0.27868,0.280442,0.311294,0.374491,0.377555,0.569617,0,0.2,0.02104,0.213896,0.000676,0.213894,0.38895,0.41324,STAR
0.569609,0.352388,0.279277,0.350826,0.365952,0.396345,0.467626,0.460684,0.569617,0,0.2,0.096535,0.234759,0.000646,0.23476,0.433702,0.282849,STAR
0.445231,0.36589,0.929124,0.394753,0.48922,0.541054,0.620398,0.574389,0.445205,0,0.6,0.22896,0.126754,0.354925,0.126749,0.381354,0.53661,QSO
0.445231,0.36611,0.927905,0.474956,0.484769,0.529327,0.614324,0.591936,0.445205,0,0.6,0.22896,0.44088,0.000593,0.44088,0.686188,0.418255,STAR
0.08542,0.007785,0.320242,0.368964,0.380009,0.363331,0.397601,0.370538,0.085364,0,1,0.383663,0.03486,0.036601,0.034858,0.07721,0.37011,GALAXY
0.489642,0.464865,0.534211,0.63715,0.697237,0.635046,0.65872,0.605504,0.489668,0,0,0.418317,0.500284,0.084746,0.500286,0.646133,0.310933,GALAXY
0.233295,0.326301,0.482019,0.479341,0.686537,0.683445,0.662347,0.621416,0.233291,0,0.4,0.059406,0.337609,0.111171,0.337616,0.530939,0.072217,GALAXY
0.108899,0.037876,0.306933,0.522334,0.626532,0.612955,0.627221,0.621502,0.108878,0,0.6,0.282178,0.440065,0.105309,0.440062,0.620856,0.573721,QSO
0.297159,0.630252,0.797384,0.538549,0.648104,0.623707,0.655901,0.594285,0.297136,0,0.6,0.122525,0.523204,0.105864,0.523198,0.648895,0.764293,GALAXY
0.397061,0.684174,0.470914,0.567153,0.480782,0.420479,0.450001,0.414451,0.397036,0,0.6,0.160891,0.382867,0.037863,0.382866,0.560635,0.480441,GALAXY
0.936617,0.940914,0.141764,0.530603,0.628748,0.688764,0.803271,0.708442,0.936583,0,0.6,0.217822,0.901473,0.331433,0.901481,0.930663,0.210632,QSO
0.744794,0.967497,0.384991,0.286039,0.304934,0.332227,0.391647,0.388456,0.744763,0,0.6,0.126238,0.18795,0.000556,0.187955,0.364088,0.054162,STAR
0.966705,0.979609,0.371938,0.61578,0.782113,0.775308,0.760869,0.64592,0.966652,0,0.8,0.153465,0.59554,0.115433,0.595532,0.725829,0.88666,GALAXY
0.50008,0.585608,0.464969,0.527229,0.607156,0.577232,0.614335,0.548004,0.500071,0,0.4,0.206683,0.465013,0.096419,0.465019,0.63826,0.136409,GALAXY
0.0388,0.49464,0.999091,0.318296,0.354557,0.371865,0.416765,0.40466,0.038763,0,0.8,0.174505,0.013589,0.035088,0.013583,0.036326,0.559679,GALAXY
0.52862,0.131167,0.118185,0.402493,0.475398,0.533298,0.638696,0.592497,0.528573,0,0.8,0.939356,0.097211,0.391188,0.09721,0.171133,0.368104,QSO
0.945275,0.944416,0.250113,0.245626,0.293396,0.334256,0.401088,0.401075,0.945276,0,0.2,0.207921,0.386881,0.000485,0.386875,0.621409,0.71013,STAR
0.351421,0.36388,0.497515,0.732821,0.409786,0.361676,0.390193,0.365794,0.351432,0,0.2,0.043317,0.077159,0.035761,0.077162,0.171961,0.11334,GALAXY
0.351421,0.366933,0.505561,0.762156,0.626451,0.58327,0.585505,0.513032,0.351432,0,0.2,0.053218,0.397441,0.000684,0.397431,0.591713,0.927783,STAR
0.351421,0.3721,0.520445,0.678823,0.736312,0.919793,0.863937,0.875531,0.351432,0,0.2,0.069307,0.827097,0.132874,0.827101,0.890608,0.353059,GALAXY
0.351421,0.353108,0.466252,0.770171,0.731903,0.656779,0.674048,0.594618,0.351432,0,0.2,0.008663,0.337858,0.099943,0.337861,0.531354,0.222668,GALAXY
0.99348,0.983363,0.529739,0.704388,0.577496,0.519609,0.569383,0.512419,0.993444,0,0.6,0.043317,0.608779,0.000579,0.608788,0.925829,0.025075,STAR
0.533019,0.93918,0.407251,0.777147,0.862551,0.756352,0.766925,0.637917,0.532991,0,0.6,0.074257,0.594052,0.144986,0.594059,0.75884,0.134403,GALAXY
0.533019,0.955744,0.419545,0.600735,0.575649,0.487577,0.520836,0.468455,0.532991,0,0.6,0.12005,0.512394,0.061104,0.512397,0.669061,0.315948,GALAXY
0.233295,0.357548,0.610042,0.596762,0.661074,0.654071,0.679507,0.604655,0.233291,0,0.4,0.17203,0.281247,0.110748,0.281237,0.527072,0.862588,GALAXY
1,0.991234,0.552557,0.553582,0.567982,0.635446,0.738285,0.663035,1,0,0.2,0.110149,0.557808,0.000543,0.55781,0.674033,0.352056,STAR
0.945275,0.023139,0.266408,0.921032,0.667639,0.556014,0.598405,0.540966,0.945276,0,0.2,0.438119,0.436137,0.064078,0.436135,0.58674,0.548646,GALAXY
0.945275,0.028326,0.265569,0.877835,0.698904,0.632218,0.646147,0.570244,0.945276,0,0.2,0.45297,0.48074,0.091305,0.48073,0.620718,0.944835,GALAXY
0.945275,0.880386,0.210724,0.954527,0.681023,0.618225,0.647353,0.573693,0.945276,0,0.2,0.017327,0.307099,0.084172,0.307094,0.507044,0.617854,GALAXY
0.445035,0.089645,0.093474,0.617899,0.729364,0.714951,0.761431,0.721171,0.445062,0,0,0.39604,0.735623,0.158528,0.735619,0.882597,0.759278,GALAXY
0.397203,0.677631,0.443503,0.577077,0.50595,0.426421,0.452866,0.420444,0.397178,0,0.6,0.125,0.102283,0.054373,0.102283,0.249171,0.290873,GALAXY
0.000001,0.538472,0.075456,0.441315,0.525219,0.595869,0.715014,0.645194,0,0,0.4,0.324257,0.28254,0.394762,0.282546,0.487569,0.055165,QSO
0.992179,0.939812,0.372125,0.720393,0.636897,0.616498,0.646273,0.587392,0.992162,0,0.4,0.100248,0.384505,0.000659,0.384502,0.572376,0.571715,STAR
0.434952,0.956078,0.10418,0.696826,0.754817,0.732223,0.779369,0.698712,0.434944,0,0.4,0.295792,0.727445,0.135546,0.727436,0.828867,0.983952,GALAXY
0.992179,0.914914,0.351468,0.643539,0.822821,0.734689,0.698835,0.600375,0.992162,0,0.4,0.029703,0.592915,0.114999,0.592914,0.725414,0.529589,GALAXY
0.945275,0.976018,0.260287,0.982555,0.519344,0.449556,0.480355,0.442957,0.945276,0,0.2,0.299505,0.476389,0.050504,0.476393,0.623895,0.215647,GALAXY
0.945276,0.074387,0.254892,0.845208,0.632493,0.536959,0.580488,0.53287,0.945276,0,0.2,0.586634,0.354555,0.060955,0.354554,0.537983,0.446339,GALAXY
0.945276,0.077517,0.252456,0.745287,0.57169,0.491161,0.522445,0.465525,0.945276,0,0.2,0.596535,0.354549,0.062033,0.354554,0.537983,0.167503,GALAXY
0.434952,0.921495,0.103874,0.412062,0.453332,0.467404,0.519344,0.52113,0.434944,0,0.4,0.193069,0.057849,0.024796,0.057851,0.156077,0.177533,GALAXY
0.397203,0.673448,0.458866,0.25314,0.246102,0.252194,0.280115,0.273561,0.397178,0,0.6,0.110149,0.087313,0.013633,0.087309,0.156354,0.500502,GALAXY
0.140554,0.412776,0.170781,0.287967,0.287779,0.320605,0.366698,0.364829,0.140516,0,0.8,0.230198,0.020054,0.014486,0.020047,0.082044,0.574724,GALAXY
0.044607,0.69435,0.702498,0.603027,0.721984,0.769571,0.860869,1,0.044606,0,0.4,0.065594,0.672128,0.261424,0.672122,0.910912,0.821464,QSO
0.15721,0.340936,0.620401,0.490951,0.430974,0.378699,0.410366,0.380376,0.15719,0,0.6,0.044554,0.035429,0.039223,0.035431,0.077624,0.164493,GALAXY
0.384947,0.522504,0.208559,0.378449,0.347572,0.330265,0.368338,0.344001,0.384922,0,0.6,0.178218,0.106461,0.023034,0.106456,0.245994,0.555667,GALAXY
0.384947,0.532808,0.206273,0.378724,0.337949,0.327383,0.366044,0.345815,0.384922,0,0.6,0.207921,0.119799,0.016961,0.119794,0.301657,0.550652,GALAXY
0.47938,0.480062,0.579536,0.635734,0.598701,0.517822,0.553838,0.507651,0.479407,0,0,0.117574,0.351191,0.069766,0.351199,0.539779,0.011033,GALAXY
0.47938,0.498693,0.584118,0.729914,0.698868,0.632947,0.656863,0.578197,0.479407,0,0,0.162129,0.353827,0.096081,0.353817,0.546409,0.88666,GALAXY
0.47938,0.499649,0.586607,0.847457,0.738362,0.729506,0.738655,0.64571,0.479407,0,0,0.164604,0.698631,0.104549,0.698633,0.792265,0.391174,GALAXY
0.566064,0.429883,0.423486,0.617972,0.737229,0.76344,0.862897,0.7505,0.566054,0,0.4,0.355198,0.760411,0.149939,0.760412,0.852762,0.472417,GALAXY
0.983094,0.964386,0.084227,0.610984,0.591871,0.525483,0.567175,0.520052,0.983041,0,0.8,0.15099,0.722274,0.05141,0.722281,0.874309,0.168506,GALAXY
0.936617,0.971188,0.143291,0.459869,0.595795,0.624598,0.753288,0.706981,0.936583,0,0.6,0.308168,0.89706,0.221116,0.897062,0.926243,0.482447,QSO
0.108899,0.039172,0.306753,0.307162,0.284287,0.288256,0.324044,0.314509,0.108878,0,0.6,0.285891,0.007775,0.013941,0.007774,0.017818,0.344032,GALAXY
0.108899,0.018393,0.30768,0.564817,0.536899,0.467219,0.507706,0.466549,0.108878,0,0.6,0.225248,0.479413,0.051582,0.479421,0.625,0.043129,GALAXY
0.109326,0.354762,0.131543,0.336351,0.328087,0.310718,0.334249,0.315345,0.109306,0,0.6,0.028465,0.365601,0.031462,0.3656,0.546271,0.442327,GALAXY
0.96667,0.966243,0.356183,0.57355,0.630181,0.671782,0.766727,0.702511,0.966652,0,0.4,0.115099,0.596113,0.120439,0.596105,0.725691,0.857573,QSO
0.395921,0.632628,0.685463,0.172052,0.191883,0.226759,0.279611,0.295144,0.395896,0,0.6,0.235149,0.250712,0.000563,0.250716,0.449309,0.146439,STAR
0.50318,0.667581,0.356744,0.463021,0.563173,0.616266,0.726415,0.673165,0.503206,0,0,0.087871,0.294897,0.176151,0.294902,0.502762,0.119358,QSO
0.936635,0.006081,0.152078,0.479846,0.592818,0.636905,0.74011,0.692574,0.936583,0,0.8,0.412129,0.688725,0.324542,0.688733,0.824724,0.1334,QSO
0.936635,0.020564,0.150225,0.605398,0.703547,0.769099,0.860884,0.792412,0.936583,0,0.8,0.455446,0.689052,0.265091,0.68906,0.788536,0.126379,QSO
0.936636,0.045877,0.150957,0.451345,0.586586,0.660075,0.750058,0.6914,0.936583,0,0.8,0.530941,0.689792,0.31515,0.689796,0.828039,0.288867,QSO
0.595992,0.606906,0.30042,0.758244,0.797827,0.757454,0.579788,0.428048,0.595981,0,0.4,0.059406,0.198096,0.000638,0.198102,0.350967,0.070211,STAR
0.0388,0.4824,0.996755,0.240787,0.208772,0.214242,0.243243,0.24162,0.038763,0,0.8,0.160891,0.013585,0.011397,0.013583,0.036326,0.332999,GALAXY
0.489695,0.373019,0.424024,0.660674,0.903884,0.795344,0.858658,0.811951,0.489668,0,0.6,0.169554,0.758693,0.271654,0.758694,0.883011,0.490471,GALAXY
0.596722,0.718824,0.66561,0.390411,0.356369,0.400179,0.488,0.458434,0.596694,0,0.6,0.006188,0.157927,0.000603,0.157925,0.299309,0.437312,STAR
0.239548,0.412599,0.742411,0.867149,0.722004,0.650119,0.664976,0.592755,0.239561,0,0.2,0.045792,0.442923,0.09128,0.442926,0.591713,0.258776,GALAXY
0.157211,0.409733,0.815923,0.467927,0.403655,0.365261,0.399543,0.375205,0.15719,0,0.6,0.230198,0.036248,0.036048,0.036249,0.391989,0.195587,GALAXY
0.351421,0.372649,0.521668,0.553796,0.763604,0.767198,0.763146,0.653538,0.351432,0,0.2,0.070545,0.846088,0.138771,0.846085,0.932044,0.750251,GALAXY
0.99218,0.947503,0.378892,0.699948,0.641404,0.55988,0.573157,0.525275,0.992162,0,0.4,0.122525,0.474102,0.084398,0.474102,0.623481,0.461384,GALAXY
0.397203,0.644251,0.532066,0.207782,0.173835,0.172435,0.195172,0.199322,0.397178,0,0.6,0.022277,0.086813,0.013814,0.086818,0.196961,0.077232,GALAXY
1,0.984769,0.550846,0.809466,0.575721,0.578304,0.65113,0.632921,1,0,0.2,0.094059,0.557411,0.000603,0.557401,0.674033,0.95988,STAR
0.945275,0.933096,0.244773,0.329438,0.277879,0.249766,0.273521,0.266601,0.945276,0,0.2,0.174505,0.38672,0.023026,0.386711,0.575276,0.841525,GALAXY
0.945275,0.030594,0.26458,0.819061,0.869455,0.701021,0.701921,0.610824,0.945276,0,0.2,0.459158,0.876846,0.132505,0.876851,0.935083,0.324975,GALAXY
0.945275,0.882359,0.214294,0.332213,0.289294,0.270472,0.297139,0.279526,0.945276,0,0.2,0.023515,0.307103,0.016561,0.307094,0.507044,0.80341,GALAXY
0.991342,0.959332,0.359961,0.686587,0.711062,0.642461,0.653865,0.55873,0.991307,0,0.6,0.153465,0.474761,0.106813,0.474757,0.627624,0.682046,GALAXY
0.434952,0.948757,0.104569,0.79721,0.774692,0.791722,0.814312,0.77123,0.434944,0,0.4,0.273515,0.727606,0.309518,0.7276,0.833149,0.841525,QSO
0.945276,0.08058,0.252158,0.55883,0.593058,0.505602,0.542668,0.489555,0.945276,0,0.2,0.605198,0.354308,0.060676,0.354308,0.571271,0.364092,GALAXY
0.945275,0.032444,0.265007,0.60913,0.684053,0.718093,0.839099,0.778368,0.945276,0,0.2,0.465347,0.876843,0.000635,0.876851,0.935083,0.160481,STAR
0.945275,0.039605,0.262691,0.588518,0.63777,0.702406,0.812144,0.745546,0.945276,0,0.2,0.485149,0.440233,0.372142,0.440226,0.617818,0.789368,QSO
0.774437,0.38039,0.124425,0.564067,0.691791,0.629239,0.666868,0.590775,0.774405,0,0.6,0.155941,0.285818,0.087906,0.285819,0.531492,0.286861,GALAXY
0.233295,0.323614,0.46736,0.918142,0.690087,0.635804,0.663012,0.597066,0.233291,0,0.4,0.048267,0.337614,0.00066,0.337616,0.530939,0.324975,STAR
0.533019,0.952799,0.418013,0.556531,0.578804,0.497992,0.533116,0.49233,0.532991,0,0.6,0.112624,0.48949,0.052851,0.489485,0.624724,0.668004,GALAXY
0.140555,0.47271,0.181592,0.578864,0.671923,0.59802,0.598926,0.532778,0.140516,0,0.8,0.407178,0.363562,0.102249,0.363555,0.585497,0.747242,GALAXY
0.384947,0.553043,0.206521,0.454478,0.450512,0.404081,0.440738,0.405519,0.384922,0,0.6,0.268564,0.36937,0.036888,0.369364,0.55221,0.709127,GALAXY
0.384947,0.484138,0.206577,0.333953,0.292726,0.271292,0.300229,0.284088,0.384922,0,0.6,0.064356,0.105806,0.023082,0.105801,0.192265,0.549649,GALAXY
0.384947,0.548926,0.204397,0.409917,0.374024,0.357918,0.399133,0.376342,0.384922,0,0.6,0.256188,0.1202,0.021461,0.120203,0.388812,0.150451,GALAXY
0.489642,0.457662,0.528866,0.601473,0.690474,0.623156,0.652668,0.593023,0.489668,0,0,0.399752,0.500447,0.082988,0.50045,0.645994,0.294885,GALAXY
0.240171,0.37561,0.712318,0.512021,0.583343,0.639527,0.724508,0.645282,0.240131,0,0.8,0.235149,0.588333,0.403382,0.588332,0.703039,0.538616,QSO
0.240171,0.378132,0.719854,0.650074,0.593289,0.540719,0.549175,0.478386,0.240131,0,0.8,0.242574,0.588336,0.000673,0.588332,0.703039,0.679037,STAR
0.688679,0.412995,0.308684,0.636557,0.714565,0.729553,0.800415,0.703439,0.688613,0,1,0.262376,0.757877,0.162494,0.757876,0.84116,0.602808,GALAXY
0.688679,0.430235,0.320744,0.646945,0.715564,0.650497,0.668421,0.59345,0.688613,0,1,0.311881,0.41003,0.100645,0.410032,0.593232,0.341023,GALAXY
0.569645,0.446631,0.410267,0.405667,0.452963,0.494966,0.582645,0.565606,0.569617,0,0.6,0.375,0.239341,0.000634,0.239342,0.440608,0.27683,STAR
0.774437,0.380809,0.125806,0.570794,0.611879,0.526233,0.562767,0.509665,0.774405,0,0.6,0.157178,0.285748,0.065757,0.285738,0.530387,0.903711,GALAXY
0.434952,0.944775,0.104204,0.748182,0.335199,0.33537,0.461458,0.416733,0.434944,0,0.4,0.262376,0.028558,0.010234,0.028557,0.124033,0.310933,GALAXY
0.434952,0.925984,0.105232,0.351129,0.340246,0.341604,0.379906,0.361813,0.434944,0,0.4,0.205446,0.003927,0.015958,0.003928,0.013674,0.227683,GALAXY
0.397203,0.659456,0.495592,0.693048,0.63269,0.544868,0.586417,0.53218,0.397178,0,0.6,0.066832,0.360044,0.057554,0.360036,0.555249,0.817452,GALAXY
0.397203,0.653259,0.512419,0.445611,0.405418,0.372052,0.408078,0.382132,0.397178,0,0.6,0.048267,0.086986,0.030204,0.086981,0.199309,0.540622,GALAXY
0.99218,0.942894,0.374462,0.592413,0.774743,0.803045,0.774137,0.654634,0.992162,0,0.4,0.108911,0.593896,0.136902,0.593896,0.72721,0.501505,GALAXY
0.569609,0.441416,0.395504,0.836999,0.703978,0.647838,0.587175,0.474593,0.569617,0,0.2,0.358911,0.167002,0.000637,0.167008,0.28605,0.048144,STAR
0.566064,0.422264,0.416949,0.681467,0.691162,0.743341,0.82417,0.749328,0.566054,0,0.4,0.334158,0.760492,0.134859,0.760494,0.853867,0.457372,GALAXY
0.937437,0.113828,0.155502,0.588793,0.804162,0.730974,0.753697,0.643333,0.937438,0,0.2,0.310644,0.687586,0.147427,0.687587,0.78826,0.484453,GALAXY
0.683228,0.118207,0.546275,0.316034,0.321517,0.341214,0.398045,0.393543,0.683198,0,0.6,0.186881,0.566892,0.000622,0.566893,0.681354,0.415246,STAR
0.239548,0.434374,0.774794,0.410557,0.368667,0.32929,0.362249,0.340124,0.239561,0,0.2,0.091584,0.518934,0.033191,0.518943,0.678591,0.023069,GALAXY
0.233295,0.326092,0.479714,0.661601,0.6853,0.650158,0.689586,0.611006,0.233291,0,0.4,0.058168,0.33761,0.05638,0.337616,0.530939,0.100301,GALAXY
0.994229,0.044014,0.507586,0.65749,0.615086,0.567857,0.619635,0.57049,0.994157,0,1,0.384901,0.605116,0.040253,0.605106,0.782873,0.990973,GALAXY
0.994228,0.919406,0.455378,0.687242,0.71367,0.633247,0.666554,0.596973,0.994157,0,1,0.058168,0.460938,0.07997,0.460928,0.624586,0.950853,GALAXY
0.445035,0.02393,0.09385,0.76163,0.89315,0.825727,0.846687,0.874139,0.445062,0,0,0.200495,0.742827,0.236276,0.74282,0.877486,0.893681,QSO
0.445035,0.087255,0.093316,0.623118,0.576419,0.534453,0.55674,0.499661,0.445062,0,0,0.388614,0.31986,0.092289,0.319859,0.519199,0.410231,GALAXY
0.263258,0.436133,0.863682,0.808576,0.800037,0.815561,0.825324,0.640952,0.263218,0,0.8,0.054455,0.643396,0.196978,0.643401,0.795028,0.278837,QSO
0.239548,0.412686,0.742972,0.336972,0.323268,0.323677,0.364996,0.349642,0.239561,0,0.2,0.045792,0.055557,0.012391,0.05556,0.139641,0.117352,GALAXY
0.239548,0.456364,0.798428,0.731913,0.669712,0.586964,0.617154,0.560745,0.239561,0,0.2,0.134901,0.522057,0.079582,0.522052,0.648204,0.688064,GALAXY
0.239548,0.47115,0.807131,0.382767,0.357428,0.354662,0.400551,0.380033,0.239561,0,0.2,0.162129,0.05613,0.018642,0.056133,0.132182,0.140421,GALAXY
0.157211,0.477006,0.885092,0.547418,0.476542,0.417783,0.455466,0.422883,0.15719,0,0.6,0.347772,0.554211,0.05171,0.55421,0.687017,0.520562,GALAXY
0.157211,0.567625,0.875958,0.628124,0.796279,0.719667,0.714731,0.622534,0.15719,0,0.6,0.485149,0.645275,0.116762,0.645283,0.89489,0.138415,GALAXY
0.157211,0.527118,0.892938,0.450859,0.391937,0.364055,0.394808,0.377296,0.15719,0,0.6,0.423267,0.051556,0.037136,0.051551,0.097928,0.558676,GALAXY
0.267214,0.471984,0.202369,0.812488,0.752166,0.646844,0.665968,0.612345,0.267208,0,0.4,0.446782,0.370193,0.090813,0.370182,0.585221,0.924774,GALAXY
0.481447,0.402396,0.517988,0.805759,0.770148,0.802057,0.836572,0.725825,0.481402,0,0.8,0.133663,0.827997,0.172325,0.828001,0.893094,0.385155,GALAXY
0.351421,0.391141,0.566798,0.783014,0.823222,0.720671,0.740048,0.64611,0.351432,0,0.2,0.125,0.811461,0.097043,0.811472,0.893232,0.006018,GALAXY
0.566118,0.453501,0.460243,0.58875,0.593627,0.671244,0.789979,0.751232,0.566054,0,1,0.42203,0.500046,0.000587,0.500041,0.641989,0.725176,STAR
0.945275,0.976255,0.259727,0.714606,0.647377,0.653115,0.695546,0.593472,0.945276,0,0.2,0.300743,0.476388,0.091412,0.476393,0.623895,0.164493,GALAXY
0.945275,0.989806,0.263915,0.782545,0.626934,0.523691,0.556561,0.506727,0.945276,0,0.2,0.340347,0.476553,0.070995,0.476557,0.620856,0.255767,GALAXY
0.945275,0.05715,0.260712,0.849783,0.623164,0.539794,0.56271,0.505408,0.945276,0,0.2,0.537129,0.35537,0.094487,0.355372,0.571685,0.273821,GALAXY
0.992179,0.915889,0.350951,0.657777,0.661295,0.602078,0.632009,0.571342,0.992162,0,0.4,0.032178,0.384751,0.069175,0.384748,0.572376,0.557673,GALAXY
0.945275,0.021491,0.265101,0.521844,0.468411,0.41326,0.44725,0.409348,0.945276,0,0.2,0.433168,0.48032,0.043848,0.480321,0.621133,0.414243,GALAXY
0.936617,0.885101,0.134228,0.703406,0.780705,0.826845,0.847564,0.748641,0.936583,0,0.6,0.05198,0.72785,0.10204,0.727846,0.862707,0.781344,GALAXY
0.367151,0.53671,0.736659,0.30668,0.298673,0.320463,0.360366,0.348004,0.367108,0,0.8,0.079208,0.092547,0.011882,0.092546,0.196685,0.386158,GALAXY
0.992179,0.931766,0.366894,0.56313,0.841372,0.699676,0.713025,0.612063,0.992162,0,0.4,0.07797,0.593397,0.112005,0.593405,0.727072,0.102307,GALAXY
0.945328,0.957137,0.270564,0.586827,0.635502,0.706299,0.783196,0.710902,0.945276,0,0.8,0.24505,0.386217,0.114081,0.38622,0.628591,0.211635,QSO
0.945328,0.959581,0.271441,0.575737,0.565625,0.599815,0.69705,0.654007,0.945276,0,0.8,0.252475,0.386213,0.000601,0.38622,0.628591,0.047141,STAR
0.991165,0.022359,0.001301,0.433733,0.433678,0.385231,0.421831,0.389614,0.991164,0,0.2,0.423267,0.558543,0.04048,0.558547,0.686188,0.297894,GALAXY
0.239547,0.408853,0.733824,0.54881,0.669916,0.725692,0.882011,0.768007,0.239561,0,0.2,0.035891,0.570573,0.398079,0.570575,0.689779,0.348044,QSO
0.267213,0.354103,0.159336,0.599917,0.628528,0.548351,0.575563,0.514579,0.267208,0,0.4,0.096535,0.365607,0.000649,0.3656,0.546271,0.755266,GALAXY
0.945275,0.044915,0.263429,0.604812,0.582441,0.646897,0.778449,0.685713,0.945276,0,0.2,0.501238,0.354888,0.531821,0.354881,0.580249,0.7332,QSO
0.340625,0.350278,0.496989,0.455432,0.563814,0.617417,0.726469,0.723661,0.340601,0,0.6,0.068069,0.845836,0.192101,0.845839,0.893646,0.401204,QSO
0.344473,0.180638,0.476156,0.328768,0.297083,0.286808,0.315192,0.304897,0.344449,0,0.6,0.044554,0.075686,0.000651,0.075689,0.175691,0.14343,GALAXY
0.367115,0.624066,0.631089,0.697277,0.792246,0.763855,0.756886,0.620487,0.367108,0,0.4,0.27599,0.668354,0.130057,0.668358,0.747514,0.314945,GALAXY
0.533019,0.923538,0.392475,0.755052,0.588694,0.503705,0.543285,0.497205,0.532991,0,0.6,0.029703,0.459951,0.057911,0.459946,0.607873,0.699097,GALAXY
0.240171,0.31299,0.45568,0.335144,0.441833,0.50563,0.582095,0.555999,0.240131,0,0.8,0.016089,0.880456,0.284185,0.880452,0.926657,0.831494,QSO
0.991342,0.973816,0.366925,0.550007,0.636991,0.572528,0.578102,0.527855,0.991307,0,0.6,0.194307,0.47443,0.088329,0.474429,0.624171,0.475426,GALAXY
0.99218,0.961956,0.387118,0.913713,0.809015,0.819496,0.793002,0.679452,0.992162,0,0.4,0.163366,0.596195,0.10989,0.596187,0.729282,0.882648,GALAXY
